"seed","model_key","model_label","target","term","coefficient"
2024,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0260865043189795
2024,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.0038592007454171
2024,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.00132261398588009
2024,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-3.88232191381087e-16
2024,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","herren",6.42856619260949e-17
2024,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.341459205256579
2024,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.249137313316097
2024,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
2025,"chatgpt","ChatGPT","gender","fachkraft",-1.02066132610242
2025,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.626265765614004
2025,"chatgpt","ChatGPT","gender","(Intercept)",0.437283539918653
2025,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.166474987721695
2025,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.26625347253563e-16
2025,"chatgpt","ChatGPT","ethnicity","muttersprache",-4.53779167118189e-17
2025,"gemini","Gemini","gender","fachkraft",-1.57866834679972
2025,"gemini","Gemini","gender","(Intercept)",1.12801526214532
2025,"gemini","Gemini","gender","führungskraft",-0.377149798988507
2025,"gemini","Gemini","gender","profi",0.137584118547172
2025,"gemini","Gemini","gender","kauf-mann/-frau",-0.069277013651691
2025,"gemini","Gemini","gender","berufserfahren",-0.0288052004922824
2025,"gemini","Gemini","gender","persönlichkeit",-0.022017151037372
2025,"gemini","Gemini","ethnicity","austausch",-0.0111653632520453
2025,"gemini","Gemini","ethnicity","(Intercept)",0.00768606584195692
2025,"qwen4B","Qwen 4B","gender","fachkraft",-0.370006451825451
2025,"qwen4B","Qwen 4B","gender","(Intercept)",0.171902948456968
2025,"qwen4B","Qwen 4B","gender","fachperson",-0.0990991391625269
2025,"qwen4B","Qwen 4B","gender","wertvoll",0.069291471967279
2025,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.0124254038372446
2025,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
2025,"qwen8B","Qwen 8B","gender","fachkraft",-0.49312758847134
2025,"qwen8B","Qwen 8B","gender","(Intercept)",0.182753209231184
2025,"qwen8B","Qwen 8B","gender","sport",0.111239979863818
2025,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.101390254548824
2025,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-3.27130092015649e-16
2025,"qwen8B","Qwen 8B","ethnicity","austauschprojekt",-3.24789106560407e-17
2025,"qwen14B","Qwen 14B","gender","fachkraft",-0.311819115419002
2025,"qwen14B","Qwen 14B","gender","(Intercept)",0.220092924374241
2025,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0756774067136787
2025,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0360703566943915
2025,"qwen14B","Qwen 14B","ethnicity","arbeitsform",0.0227663315262342
2025,"qwen14B","Qwen 14B","ethnicity","berl",-0.0206791381604063
2025,"qwen14B","Qwen 14B","ethnicity","lernen",-0.00384953868285338
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.176873780684812
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.106869527763448
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.0696905448706872
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0482669216850089
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0423204040698988
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.00341830722067158
2025,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.00160218493647623
2025,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0837166810903722
2025,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.0302971393527303
2025,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","reisen",0.00247464165783443
2025,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.397207226338384
2025,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.262181463527376
2025,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.02662796171947
2025,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.42673221150513
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.29705954487143
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","sport",0.0669656915141913
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","kommunikationsstrategien",0.0520626803907793
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","profi",0.0327679536619184
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","geschäftsführung",-0.0319508102981316
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","unterstützen",-0.0183451116730538
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","erreichen",-0.0178377642119046
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","beruflich",-0.0157918124698349
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","fach",0.0120220388731954
2025,"qwen14B_topk64","Qwen 14B top_k=64","gender","pädagoge",0.00784818021606661
2025,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
3141,"chatgpt","ChatGPT","gender","fachkraft",-0.916198896950841
3141,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.520952869036688
3141,"chatgpt","ChatGPT","gender","(Intercept)",0.41115066761476
3141,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.102935393719831
3141,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.29822745945626e-16
3141,"chatgpt","ChatGPT","ethnicity","muttersprache",-1.97014394041115e-17
3141,"gemini","Gemini","gender","fachkraft",-1.54756140617085
3141,"gemini","Gemini","gender","(Intercept)",1.14412335271154
3141,"gemini","Gemini","gender","führungskraft",-0.350418680582592
3141,"gemini","Gemini","gender","profi",0.124616895122359
3141,"gemini","Gemini","gender","persönlichkeit",-0.0767152174778198
3141,"gemini","Gemini","ethnicity","austausch",-0.0792539947012195
3141,"gemini","Gemini","ethnicity","(Intercept)",0.062602110797137
3141,"gemini","Gemini","ethnicity","fußball",-0.0280922156093127
3141,"gemini","Gemini","ethnicity","messen",0.0183077387490934
3141,"gemini","Gemini","ethnicity","bank",-0.0163237323116492
3141,"gemini","Gemini","ethnicity","akquisition",-0.00948082118166886
3141,"gemini","Gemini","ethnicity","solide",-0.00807371524585496
3141,"gemini","Gemini","ethnicity","muttersprache",0.0061782356834731
3141,"gemini","Gemini","ethnicity","feld",-0.00522811519209287
3141,"qwen4B","Qwen 4B","gender","fachkraft",-0.375530995876735
3141,"qwen4B","Qwen 4B","gender","(Intercept)",0.18056166502623
3141,"qwen4B","Qwen 4B","gender","wertvoll",0.092058987210887
3141,"qwen4B","Qwen 4B","gender","fachperson",-0.0893337355784028
3141,"qwen4B","Qwen 4B","gender","entwickelnd",-0.0609059051895738
3141,"qwen4B","Qwen 4B","gender","liegen",0.0515865155491778
3141,"qwen4B","Qwen 4B","gender","fokus",-0.0347657477263711
3141,"qwen4B","Qwen 4B","gender","prägen",0.0330841188108168
3141,"qwen4B","Qwen 4B","gender","arbeitsmodelle",-0.0275731208500596
3141,"qwen4B","Qwen 4B","gender","lösen",0.0234711843096563
3141,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.0233243016400734
3141,"qwen4B","Qwen 4B","gender","grundlage",0.0196259779930908
3141,"qwen4B","Qwen 4B","gender","fachlich",0.0154940376716738
3141,"qwen4B","Qwen 4B","gender","erfahrenе",-0.0148580843094901
3141,"qwen4B","Qwen 4B","gender","erfahrend",0.00830935679765125
3141,"qwen4B","Qwen 4B","gender","solutions",-0.0072206068974967
3141,"qwen4B","Qwen 4B","gender","system",-0.00297144201625574
3141,"qwen4B","Qwen 4B","gender","bayreuth",-0.00254974398060312
3141,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
3141,"qwen8B","Qwen 8B","gender","fachkraft",-0.633819064936192
3141,"qwen8B","Qwen 8B","gender","sport",0.190555896751051
3141,"qwen8B","Qwen 8B","gender","(Intercept)",0.17696370031975
3141,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.158955692110966
3141,"qwen8B","Qwen 8B","gender","erprobt",-0.0295490392682112
3141,"qwen8B","Qwen 8B","gender","marketingkauf-mann/-frau",-0.0242146625845223
3141,"qwen8B","Qwen 8B","gender","neu",0.0117656423771274
3141,"qwen8B","Qwen 8B","gender","spezialist",0.00959896493831131
3141,"qwen8B","Qwen 8B","gender","begrenzt",-0.00567809723402718
3141,"qwen8B","Qwen 8B","gender","berufserfahren",0.00488076353184964
3141,"qwen8B","Qwen 8B","gender","komplex",0.00308555654763737
3141,"qwen8B","Qwen 8B","gender","coach",0.00249764146704837
3141,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
3141,"qwen14B","Qwen 14B","gender","fachkraft",-0.376633289615895
3141,"qwen14B","Qwen 14B","gender","(Intercept)",0.267588782351567
3141,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0568219950771589
3141,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0420915587894768
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.204012594757449
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.14291363585947
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.120672247156398
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.107422566456787
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0762876899752713
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","branchenerfahrung",0.0460283075320499
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.0449706491683832
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","integrativ",-0.0414002826866415
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.03561049018921
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","technologisch",0.0354472858548734
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","projektplanung",-0.0332895739594502
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","rolle",-0.026470227357006
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","geben",0.0191476704142398
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","weiterentwicklung",-0.0181594907863481
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","reichen",0.0155509583346703
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","berufserfahren",0.0143459024090396
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.0107177936184257
3141,"qwen4B_topk64","Qwen 4B top_k=64","gender","programmierend",-0.000316173537042334
3141,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0252626521545643
3141,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.0219346701169348
3141,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.00309075511726972
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.496545008602621
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.291309207657565
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.101464723239824
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0655952040028678
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0531431693247988
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","professionell",-0.0143168541769785
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.00857640797381649
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","trainer",0.00425017382207556
3141,"qwen8B_topk64","Qwen 8B top_k=64","gender","einklang",0.00131814387906259
3141,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
3141,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.169002809199175
3141,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.130657374859401
3141,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
4242,"chatgpt","ChatGPT","gender","fachkraft",-0.956075545251774
4242,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.577960546626929
4242,"chatgpt","ChatGPT","gender","(Intercept)",0.427633839416134
4242,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.00590964352219021
4242,"chatgpt","ChatGPT","ethnicity","(Intercept)",-4.44089209850065e-16
4242,"gemini","Gemini","gender","fachkraft",-1.71501899548673
4242,"gemini","Gemini","gender","(Intercept)",1.2992618976134
4242,"gemini","Gemini","gender","führungskraft",-0.456088628371789
4242,"gemini","Gemini","gender","profi",0.225652996515073
4242,"gemini","Gemini","gender","persönlichkeit",-0.148233650512128
4242,"gemini","Gemini","gender","kauf-mann/-frau",-0.139966053154814
4242,"gemini","Gemini","gender","berufstätig",0.0687644109390391
4242,"gemini","Gemini","gender","journalistisch",-0.0298326825179807
4242,"gemini","Gemini","gender","berufserfahren",-0.0156096035786095
4242,"gemini","Gemini","gender","durchsetzungsvermögen",-0.0114245602243112
4242,"gemini","Gemini","ethnicity","(Intercept)",-4.44089209850065e-16
4242,"qwen4B","Qwen 4B","gender","fachkraft",-0.405531845144041
4242,"qwen4B","Qwen 4B","gender","(Intercept)",0.193005928502157
4242,"qwen4B","Qwen 4B","gender","fachperson",-0.0816385948208107
4242,"qwen4B","Qwen 4B","gender","wertvoll",0.0775681744258774
4242,"qwen4B","Qwen 4B","gender","erfahrenе",-0.0633152048665203
4242,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.0396125316879806
4242,"qwen4B","Qwen 4B","gender","umfassen",0.0217749229676816
4242,"qwen4B","Qwen 4B","gender","fokus",-0.0142527085798917
4242,"qwen4B","Qwen 4B","gender","prägen",0.0133536850153099
4242,"qwen4B","Qwen 4B","gender","liegen",0.011597192760382
4242,"qwen4B","Qwen 4B","gender","erfahrend",0.0100338181556881
4242,"qwen4B","Qwen 4B","gender","of",0.00506395255797427
4242,"qwen4B","Qwen 4B","gender","fachlich",0.00335141624752958
4242,"qwen4B","Qwen 4B","gender","gebäude",-0.00310038063938821
4242,"qwen4B","Qwen 4B","gender","bereich",0.00273155749777252
4242,"qwen4B","Qwen 4B","gender","engineering",-0.000682112340234373
4242,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
4242,"qwen8B","Qwen 8B","gender","fachkraft",-0.580845169410361
4242,"qwen8B","Qwen 8B","gender","sport",0.242589707406363
4242,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.136705978861473
4242,"qwen8B","Qwen 8B","gender","(Intercept)",0.129666652209986
4242,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.0922613355709884
4242,"qwen8B","Qwen 8B","gender","spezialist",0.0514508974113348
4242,"qwen8B","Qwen 8B","gender","erprobt",-0.042193957066644
4242,"qwen8B","Qwen 8B","gender","pädagog",-0.0394809737080161
4242,"qwen8B","Qwen 8B","gender","neu",0.0392549285382529
4242,"qwen8B","Qwen 8B","gender","ki",0.0244171524803493
4242,"qwen8B","Qwen 8B","gender","marketingkauf-mann/-frau",-0.0205157206082596
4242,"qwen8B","Qwen 8B","gender","vollzeit",0.0190197803407969
4242,"qwen8B","Qwen 8B","gender","zielorientieren",-0.0162760899845271
4242,"qwen8B","Qwen 8B","gender","zielorientierung",-0.00150700523886042
4242,"qwen8B","Qwen 8B","gender","gespannt",-0.000565244517986503
4242,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
4242,"qwen14B","Qwen 14B","gender","fachkraft",-0.564866344454082
4242,"qwen14B","Qwen 14B","gender","(Intercept)",0.370706256297858
4242,"qwen14B","Qwen 14B","gender","tennis",0.0351267289042615
4242,"qwen14B","Qwen 14B","gender","pädagog",-0.00920598006836053
4242,"qwen14B","Qwen 14B","gender","pädagoge",0.00905038607413582
4242,"qwen14B","Qwen 14B","gender","maß",0.000776475392245432
4242,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.130788160820127
4242,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0563000007618653
4242,"qwen14B","Qwen 14B","ethnicity","berl",-0.0468974623157074
4242,"qwen14B","Qwen 14B","ethnicity","menschlich",-0.0386792732365095
4242,"qwen14B","Qwen 14B","ethnicity","lernen",-0.0130101589966013
4242,"qwen14B","Qwen 14B","ethnicity","mitarbeiter",0.00243015780724334
4242,"qwen14B","Qwen 14B","ethnicity","lehrbeauftragter",0.000107307031931461
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.233805606173868
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.156096476762883
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.0978049282737398
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0706768357956602
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.0362191405814243
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.034785123959836
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0211626836310065
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.0130538744628953
4242,"qwen4B_topk64","Qwen 4B top_k=64","gender","wirtschaftsinformatik",0.00388332774609214
4242,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.474681254384969
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.275393575802751
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.105931154043897
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0671576194345417
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0616477679860142
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0341165066323199
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","steuer",0.0302884548416217
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.0268292361780347
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.0180976575892651
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","project",-0.00728079007631746
4242,"qwen8B_topk64","Qwen 8B top_k=64","gender","prozeß",0.001213753558872
4242,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-3.55021616149389e-16
4242,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","optimierung",4.28670586668714e-17
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.434114144891903
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.280222100013593
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","profi",0.0579006186128068
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","yoga",-0.0527373034441336
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","motiviert",0.0297891226978347
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","pädagoge",0.0292738363009018
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","lehrbeauftragen",-0.0280773475573913
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","sport",0.0279384151930208
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","methode",0.026150270281977
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","trainer",0.02136383238145
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","geschäftsführung",-0.00957504195276074
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","reiseaufwand",0.00836922494538424
4242,"qwen14B_topk64","Qwen 14B top_k=64","gender","projektplän",-0.00731690673433856
4242,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.063789327430095
4242,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0633939560431766
4242,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","st",0.0153213008494203
4242,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","stressresistenz",0.0114529777784051
4242,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.00931444805644703
5151,"chatgpt","ChatGPT","gender","fachkraft",-1.10178218539821
5151,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.659416935876728
5151,"chatgpt","ChatGPT","gender","(Intercept)",0.449292158822073
5151,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.0861518828695918
5151,"chatgpt","ChatGPT","ethnicity","(Intercept)",-4.44089209850065e-16
5151,"gemini","Gemini","gender","fachkraft",-1.47538336605772
5151,"gemini","Gemini","gender","(Intercept)",1.09062447136673
5151,"gemini","Gemini","gender","führungskraft",-0.281095004007324
5151,"gemini","Gemini","gender","profi",0.0783391188932574
5151,"gemini","Gemini","gender","persönlichkeit",-0.0730067052013439
5151,"gemini","Gemini","ethnicity","(Intercept)",-2.95817907128697e-16
5151,"gemini","Gemini","ethnicity","austausch",-5.44683711788931e-17
5151,"qwen4B","Qwen 4B","gender","fachkraft",-0.401220700748774
5151,"qwen4B","Qwen 4B","gender","(Intercept)",0.233156428125697
5151,"qwen4B","Qwen 4B","gender","fachperson",-0.0969971162324482
5151,"qwen4B","Qwen 4B","gender","wertvoll",0.0945687236608149
5151,"qwen4B","Qwen 4B","gender","liegen",0.0837677399557979
5151,"qwen4B","Qwen 4B","gender","fokus",-0.0824722403375729
5151,"qwen4B","Qwen 4B","gender","prägen",0.0442564722116751
5151,"qwen4B","Qwen 4B","gender","arbeitsatmosphär",0.0277736210252026
5151,"qwen4B","Qwen 4B","gender","analysis",0.0246884783641652
5151,"qwen4B","Qwen 4B","gender","kombinieren",0.0194829735203208
5151,"qwen4B","Qwen 4B","gender","solutions",-0.0132370332358406
5151,"qwen4B","Qwen 4B","gender","erfahrenе",-0.00412946049283633
5151,"qwen4B","Qwen 4B","gender","fachlich",0.00231990134189288
5151,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.00201446676357567
5151,"qwen4B","Qwen 4B","gender","interdisziplinär",-0.00112479890167798
5151,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-3.40060655061302e-16
5151,"qwen4B","Qwen 4B","ethnicity","projektarbeit",9.03405766869616e-17
5151,"qwen8B","Qwen 8B","gender","fachkraft",-0.580355120291764
5151,"qwen8B","Qwen 8B","gender","sport",0.211588819132334
5151,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.141798808575293
5151,"qwen8B","Qwen 8B","gender","(Intercept)",0.125326699345158
5151,"qwen8B","Qwen 8B","gender","erprobt",-0.0197858514020192
5151,"qwen8B","Qwen 8B","gender","neu",0.0157587126531152
5151,"qwen8B","Qwen 8B","gender","professionell",-0.00449826608578709
5151,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-3.01542114888519e-16
5151,"qwen8B","Qwen 8B","ethnicity","wertvoll",-4.91186547177046e-17
5151,"qwen14B","Qwen 14B","gender","fachkraft",-0.385547580747968
5151,"qwen14B","Qwen 14B","gender","(Intercept)",0.25159670122017
5151,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0404017886585382
5151,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0249730199130606
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.189237333053072
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.113759040395881
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.107016549650731
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.0982550871394327
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0775661808453154
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.0350479767243135
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","kandidat",0.0255594219480707
5151,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0145430399280067
5151,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0690091343115992
5151,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.0236543516248042
5151,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","wiesbaden",-0.000996718865779005
5151,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.329097596428801
5151,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.230097359923961
5151,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
5151,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.344674958156517
5151,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.25111672828135
5151,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","st",0.0646415758274833
5151,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0622740115082736
5151,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.0283644388128736
5151,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.0232504314929571
6789,"chatgpt","ChatGPT","gender","fachkraft",-1.10123806513245
6789,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.782419979589315
6789,"chatgpt","ChatGPT","gender","(Intercept)",0.445951364568023
6789,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.308491543511627
6789,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.0477303829098015
6789,"chatgpt","ChatGPT","gender","sport",0.0216462165191168
6789,"chatgpt","ChatGPT","gender","kommunikationsprofi",0.00485598847487822
6789,"chatgpt","ChatGPT","gender","frau",-0.000239358393104258
6789,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.26028717714846e-16
6789,"chatgpt","ChatGPT","ethnicity","bildungsprogrammen",-3.02113771340656e-17
6789,"gemini","Gemini","gender","fachkraft",-1.46333042827741
6789,"gemini","Gemini","gender","(Intercept)",1.07279541703813
6789,"gemini","Gemini","gender","führungskraft",-0.176813417565977
6789,"gemini","Gemini","gender","profi",0.107373809836035
6789,"gemini","Gemini","gender","persönlichkeit",-0.0438358889472344
6789,"gemini","Gemini","ethnicity","austausch",-0.0102530732322029
6789,"gemini","Gemini","ethnicity","(Intercept)",0.00617614722325696
6789,"gemini","Gemini","ethnicity","muttersprache",0.00451584453358674
6789,"qwen4B","Qwen 4B","gender","fachkraft",-0.392515691036508
6789,"qwen4B","Qwen 4B","gender","(Intercept)",0.163362054164679
6789,"qwen4B","Qwen 4B","gender","wertvoll",0.113407560249828
6789,"qwen4B","Qwen 4B","gender","fachperson",-0.109395073954515
6789,"qwen4B","Qwen 4B","gender","erfahrenе",-0.0509518796829196
6789,"qwen4B","Qwen 4B","gender","liegen",0.0461477184976329
6789,"qwen4B","Qwen 4B","gender","tätig",0.0109147234875401
6789,"qwen4B","Qwen 4B","gender","fokus",-0.00931233760646915
6789,"qwen4B","Qwen 4B","gender","grundlage",0.00419045322135183
6789,"qwen4B","Qwen 4B","gender","bestreben",-0.00372286254715755
6789,"qwen4B","Qwen 4B","gender","abschließen",0.00070658313079583
6789,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
